No errors
This data source has been renamed to 'aircraftreports' and will not be available in the next release of the dataserver; 
36 ms
data source=pireps
802 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2020-02-02T02:28:55Z,2020-02-02T02:27:00Z,,,,,,,BE20,50.018,-110.722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urgent PIREP,EG UUA /OV CYXH /TM 0227 /FLDURD /TP BE20 /RM WS RWY 03 ,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,UAL946,48.25,-48.9167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,283,55,,AIREP,ARP UAL946 4815N 04855W 0227 F370 M55 283/55 4959N 04000W 0311 4959N 03000W KT N646UA DDL YYT 020227 F68A,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,DAL64,47.85,-54.5667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,273,75,,AIREP,ARP DAL64 4751N 05434W 0227 F360 M57 273/75 JOOPY 0240 4900N 05000W KT N826NW DDL YQX 020227 J23A,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,BAW6W,47.5667,-51.55,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,286,52,,AIREP,ARP BAW6W 4734N 05133W 0227 F390 M52 286/52 4758N 04959W 0235 4958N 04000W KT GXLEB QXT AME 020227 J53A,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,BAW40F,45.75,-41.6,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,307,29,,AIREP,ARP BAW40F 4545N 04136W 0227 F360 M49 307/29 4600N 04000W 0236 4800N 03000W KT GBYGC QXT AME 020227 F20A,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,DJT101,44.6333,-54.5333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,278,120,,AIREP,ARP DJT101 4438N 05432W 0227 F340 M60 278/120 4452N 05148W 0240 4459N 05000W KT FHNCO DDL IG1 020227 J38A,
2020-02-02T02:29:11Z,2020-02-02T02:27:00Z,,,,,,,VIR22Q,43.9167,-45.8667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,301,37,,AIREP,ARP VIR22Q 4355N 04552W 0227 F400 M50 301/37 4458N 03959W 0259 4658N 02959W KT GVLNM DDL XXH 020228 J85A,
2020-02-02T02:40:17Z,2020-02-02T02:27:00Z,,,,,,,B777,43.1044,-87.8288,37000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,ORD UA /OV BAE090020/TM 0227/FL370/TP B777/TB MOD,
2020-02-02T02:38:12Z,2020-02-02T02:27:00Z,,,,,,,A321,35.775,-85.1834,32000,,,,,,,CHOP,MOD,,,OCNL,,,,,,,,,,,,,,,,,,,,PIREP,CSV UA /OV HCH270010/TM 0227/FL320/TP A321/TB OCNL MOD CHOP/RM ZME,
2020-02-02T02:40:17Z,2020-02-02T02:27:00Z,,,,,,,E545,33.06,-94.5897,40500,,,,,,,CHOP,MOD,38000,39000,,,,,,,,,,,,,,,,,,,,,PIREP,SHV UA /OV EIC287043 /TM 0227 /FL405 /TP E545 /TB MOD 380-390 /RM CONS LGT CHOP ABV AWC-WEB,
2020-02-02T02:27:20Z,2020-02-02T02:26:00Z,,,,,,,DAL178,62.4333,-57.0167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,311,28,,AIREP,ARP DAL178 6226N 05701W 0226 F340 M52 311/28 6200N 05000W 0250 6100N 04000W KT N197DN QXT IGW 020226 F56A,
2020-02-02T02:30:50Z,2020-02-02T02:26:00Z,,,,,,,FDX5225,58.75,-18.4667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,239,42,,AIREP,ARP FDX5225 5845N 01828W 0226 F320 M54 239/42 5900N 02000W 0233 6000N 03000W KT N884FD QXT EUA 020227 F40A,
2020-02-02T02:29:11Z,2020-02-02T02:26:00Z,,,,,,,FDX3,56.9333,-28.8667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,227,51,,AIREP,ARP FDX3 5656N 02852W 0226 F320 M48 227/51 5700N 03000W 0231 5700N 04000W KT N868FD QXT AME 020226 F65A,
2020-02-02T02:29:11Z,2020-02-02T02:26:00Z,,,,,,,SAS910,55.6,-32.45,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,243,41,,AIREP,ARP SAS910 5536N 03227W 0226 F380 M43 243/41 5600N 03000W 0237 5700N 02000W KT LNRKN DDL XXN 020227 J60A,
2020-02-02T02:28:39Z,2020-02-02T02:26:00Z,,,,,,,VIR128K,52.5167,-42.8667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,261,36,,AIREP,ARP VIR128K 5231N 04252W 0226 F390 M50 261/36 5259N 04000W 0239 5359N 03000W KT GVWND DDL XXH 020226 J68A,
2020-02-02T02:27:20Z,2020-02-02T02:26:00Z,,,,,,,DLH427,52.0667,-37.45,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,290,38,,AIREP,ARP DLH427 5204N 03727W 0226 F340 M49 290/38 5159N 03000W 0300 5259N 02000W KT DAIGM DDL XXH 020226 J53A,
2020-02-02T02:28:39Z,2020-02-02T02:26:00Z,,,,,,,DAL230,52.0167,-49.9167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,276,40,,AIREP,ARP DAL230 5201N 04955W 0226 F380 M50 276/40 5400N 04000W 0312 5400N 03000W KT N1605 QXS YAY 020227 F09A,
2020-02-02T02:28:39Z,2020-02-02T02:26:00Z,,,,,,,AAR587,51.0167,-42.9833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,288,42,,AIREP,ARP AAR587 5101N 04259W 0226 F320 M56 288/42 5130N 04000W 0239 5130N 03000W KT HL7616 DDL XXN 020226 F48A,
2020-02-02T02:27:20Z,2020-02-02T02:26:00Z,,,,,,,UAL57,50.9833,-45.65,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,273,34,,AIREP,ARP UAL57 5059N 04539W 0226 F360 M51 273/34 5159N 04000W 0251 5159N 03000W KT N91007 DDL XXH 020226 L60A,
2020-02-02T02:28:39Z,2020-02-02T02:26:00Z,,,,,,,AAL704,50.9667,-39.9,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,283,38,,AIREP,ARP AAL704 5058N 03954W 0226 F390 M47 283/38 5058N 03000W 0309 5158N 02000W KT N290AY DDL XXH 020226 J78A,
2020-02-02T02:28:39Z,2020-02-02T02:26:00Z,,,,,,,BAW45B,50.9167,-46.0833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,282,35,,AIREP,ARP BAW45B 5055N 04605W 0226 F370 M53 282/35 5200N 04000W 0254 5200N 03000W KT GCIVF QXT AME 020226 F67A,
2020-02-02T02:28:39Z,2020-02-02T02:26:00Z,,,,,,,UAL915,48.8833,-46.15,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,291,34,,AIREP,ARP UAL915 4853N 04609W 0226 F400 M49 291/34 4959N 04000W 0255 4959N 03000W KT N45905 DDL XXN 020226 L81A,
2020-02-02T02:27:20Z,2020-02-02T02:26:00Z,,,,,,,AAL92,47.6167,-51.85,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,278,46,,AIREP,ARP AAL92 4737N 05151W 0226 F400 M52 278/46 4800N 05000W 0235 5000N 04000W KT N804AN DDL YYT 020226 L34A,
2020-02-02T02:29:11Z,2020-02-02T02:26:00Z,,,,,,,AAL66,46.85,-32.1333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,231,47,,AIREP,ARP AAL66 4651N 03208W 0226 F370 M44 231/47 4659N 03000W 0236 4659N 02000W KT N776AN DDL XXN 020227 F66A,
2020-02-02T02:27:20Z,2020-02-02T02:26:00Z,,,,,,,RCH415,46.75,-41.5833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,331,30,,AIREP,ARP RCH415 4645N 04135W 0226 F350 M52 331/30 4700N 04000W 0235 4900N 03000W KT 44130A DDL XXN 020226 F52A,
2020-02-02T02:28:39Z,2020-02-02T02:26:00Z,,,,,,,AAL56,44.6,-55.0167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,274,118,,AIREP,ARP AAL56 4436N 05501W 0226 F350 M60 274/118 RAFIN 0241 4500N 05000W KT N728AN DDL YQY 020226 F59A,
2020-02-02T02:28:39Z,2020-02-02T02:26:00Z,,,,,,,DAL126,43.1833,-54.6667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,279,117,,AIREP,ARP DAL126 4311N 05440W 0226 F350 M60 279/117 4359N 05000W 0249 4559N 04000W KT N176DZ QXT AOE 020226 F86A,
2020-02-02T02:35:02Z,2020-02-02T02:26:00Z,,,,,,TRUE,CL35,40.0821,-75.0096,3000,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,PNE UA /OV 3 MILE FINAL RWY 24/TM 0226/FL030/TP CL35/SK BASES 030,
2020-02-02T02:30:50Z,2020-02-02T02:26:00Z,,,,,,,UAL1814,30.5667,-82.5,31000,,,,,,,,LGT,,,,,,,,,,,,,,,,,,,,251,116,,AIREP,ARP UAL1814 3034N 08230W 0226 F310 251/116 TB LIGHT SK IC,
2020-02-02T02:31:51Z,2020-02-02T02:26:00Z,,,,,,,QTR2RE,11.8833,67.4333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,204,29,,AIREP,ARP QTR2RE 1153N 06726E 0226 F390 M53 204/29,
2020-02-02T02:28:39Z,2020-02-02T02:25:00Z,,,,,,,DAL34,60.55,-56.6667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,289,29,,AIREP,ARP DAL34 6033N 05640W 0225 F350 M50 289/29 6058N 05000W 0250 5958N 04001W KT N1611B QXT IGW 020226 F04A,
2020-02-02T02:28:39Z,2020-02-02T02:25:00Z,,,,,,,DAL160,56.05,-28.4,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,231,40,,AIREP,ARP DAL160 5603N 02824W 0225 F370 M45 231/40 5600N 02000W 0259 RESNO KT N825NW DDL IG1 020225 J07A,
2020-02-02T02:26:19Z,2020-02-02T02:25:00Z,,,,,,,SAS954,55.3167,-33.9667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,243,38,,AIREP,ARP SAS954 5519N 03358W 0225 F390 M45 243/38 5559N 03000W 0241 5659N 02000W KT LNRKU DDL XXN 020225 J52A,
2020-02-02T02:28:39Z,2020-02-02T02:25:00Z,,,,,,,SAS926,55.0,-35.55,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,236,35,,AIREP,ARP SAS926 5500N 03533W 0225 F390 M46 236/35 5559N 03000W 0248 5659N 02000W KT LNRKM DDL XXN 020225 J82A,
2020-02-02T02:26:19Z,2020-02-02T02:25:00Z,,,,,,,IBE6409,53.1333,-30.8,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,242,28,,AIREP,ARP IBE6409 5308N 03048W 0225 F320 M50 242/28 5401N 04000W 0309 5401N 05000W KT ECLEV QXT AME 020225 J45A,
2020-02-02T02:26:19Z,2020-02-02T02:25:00Z,,,,,,,ICE614,52.3833,-61.1167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,247,29,,AIREP,ARP ICE614 5223N 06107W 0225 F350 M49 247/29 HOIST 0252 5800N 05000W KT TFISN DDL YIF 020225 A04A,
2020-02-02T02:27:20Z,2020-02-02T02:25:00Z,,,,,,,EIN1TC,52.0833,-34.4833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,245,32,,AIREP,ARP EIN1TC 5205N 03429W 0225 F360 M47 245/32 5159N 03000W 0245 5259N 02000W KT EILRC DDL IG1 020226 J20A,
2020-02-02T02:28:39Z,2020-02-02T02:25:00Z,,,,,,,ACA872,52.05,-32.2833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,236,37,,AIREP,ARP ACA872 5203N 03217W 0225 F350 M45 236/37 5158N 03000W 0235 5258N 02000W KT CFITL DDL XXH 020225 F41A,
2020-02-02T02:26:19Z,2020-02-02T02:25:00Z,,,,,,,UAL70,51.9333,-40.3167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,294,42,,AIREP,ARP UAL70 5156N 04019W 0225 F350 M54 294/42 5200N 04000W 0226 5159N 03000W KT N76054 DDL XXN 020225 F69A,
2020-02-02T02:27:20Z,2020-02-02T02:25:00Z,,,,,,,AUA66,51.45,-43.3333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,281,30,,AIREP,ARP AUA66 5127N 04320W 0225 F350 M54 281/30 5200N 04000W 0241 5200N 03000W KT OELAW DDL XXN 020225 F33A,
2020-02-02T02:26:19Z,2020-02-02T02:25:00Z,,,,,,,KLM194,50.95,-45.7833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,285,34,,AIREP,ARP KLM194 5057N 04547W 0225 F390 M49 285/34 5159N 04000W 0251 5159N 03000W KT PHBHN QXT AME 020225 L02A,
2020-02-02T02:27:20Z,2020-02-02T02:25:00Z,,,,,,,UAL110,50.3167,-43.9833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,274,32,,AIREP,ARP UAL110 5019N 04359W 0225 F350 M54 274/32 5059N 04000W 0246 5059N 03000W KT N666UA DDL XXN 020225 F60A,
2020-02-02T02:26:19Z,2020-02-02T02:25:00Z,,,,,,,BAW20R,49.7667,-51.75,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,270,62,,AIREP,ARP BAW20R 4946N 05145W 0225 F350 M56 270/62 5000N 05000W 0232 5200N 04000W KT GCIVW QXT AME 020225 F62A,
2020-02-02T02:26:19Z,2020-02-02T02:25:00Z,,,,,,,ACA832,49.7,-51.6833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,275,52,,AIREP,ARP ACA832 4942N 05141W 0225 F380 M52 275/52 5000N 05000W 0232 5200N 04000W KT CFRSR DDL XXH 020225 L37A,
2020-02-02T02:27:20Z,2020-02-02T02:25:00Z,,,,,,,DAL1,47.4,-54.4167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,277,107,,AIREP,ARP DAL1 4724N 05425W 0225 F350 M60 277/107 MUSAK 0237 4830N 05000W KT N833MH QXS YYT 020225 F74A,
2020-02-02T02:26:19Z,2020-02-02T02:25:00Z,,,,,,,VIR76X,45.2167,-49.0333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,300,57,,AIREP,ARP VIR76X 4513N 04902W 0225 F370 M55 300/57 4659N 04000W 0310 4859N 03000W KT GVAST DDL YYT 020225 F51A,
2020-02-02T02:50:03Z,2020-02-02T02:25:00Z,,,,,,,B737,40.2286,-103.8796,40000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,GXY UA /OV GLL105035/TM 0225/FL400/TP B737/TB MOD/RM MOD MTN WAVE +/-100FT +/-15KTS ZDVFD,
2020-02-02T02:26:19Z,2020-02-02T02:24:00Z,,,,,,,ACA80,60.2167,-28.1167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,354,38,,AIREP,ARP ACA80 6013N 02807W 0224 F380 M44 354/38 6058N 01959W 0251 6158N 01000W KT CFRSA DDL KEF 020224 L02A,
2020-02-02T02:26:19Z,2020-02-02T02:24:00Z,,,,,,,SAS904,55.7,-38.4667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,257,38,,AIREP,ARP SAS904 5542N 03828W 0224 F390 M46 257/38 5859N 02959W 0305 6059N 01959W KT LNRKT DDL XXN 020224 J14A,
2020-02-02T02:26:19Z,2020-02-02T02:24:00Z,,,,,,,DLH443,54.1,-25.4667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,228,42,,AIREP,ARP DLH443 5406N 02528W 0224 F380 M42 228/42 5400N 02000W 0246 DOGAL KT DAIGS DDL XXN 020224 J05A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,KLM254,52.8333,-22.2667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,356,62,,AIREP,ARP KLM254 5250N 02216W 0224 F380 M41 356/62 5259N 02000W 0232 MALOT KT PHBKA QXT EUA 020224 L47A,
2020-02-02T02:26:19Z,2020-02-02T02:24:00Z,,,,,,,DAL228,52.65,-47.2,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,274,39,,AIREP,ARP DAL228 5239N 04712W 0224 F370 M48 274/39 5359N 04000W 0256 5359N 03000W KT N1603 QXT IGW 020225 F19A,
2020-02-02T02:27:20Z,2020-02-02T02:24:00Z,,,,,,,UAL106,52.0833,-33.2167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,241,39,,AIREP,ARP UAL106 5205N 03313W 0224 F370 M45 241/39 5159N 03000W 0237 5259N 02000W KT N784UA DDL XXN 020224 F48A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,DAL404,51.9833,-50.1,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,271,43,,AIREP,ARP DAL404 5159N 05006W 0224 F370 M51 271/43 5200N 05000W 0224 5400N 04000W KT N196DN QXS YAY 020224 F06A,
2020-02-02T02:27:20Z,2020-02-02T02:24:00Z,,,,,,,EWG6BR,51.5,-26.1167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,219,56,,AIREP,ARP EWG6BR 5130N 02607W 0224 F390 M41 219/56 5200N 02000W 0251 LIMRI KT OOSFL QXT AOE 020224 J76A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,EIN122,51.5,-43.0833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,288,32,,AIREP,ARP EIN122 5130N 04305W 0224 F380 M49 288/32 5200N 04000W 0238 5200N 03000W KT EIDUZ DDL XXW 020224 J90A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,DLH403,50.9667,-40.05,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,307,32,,AIREP,ARP DLH403 5058N 04003W 0224 F360 M52 307/32 5100N 04000W 0224 5059N 03000W KT DABYU DDL XXH 020224 F67A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,ACA878,50.5,-30.75,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,238,43,,AIREP,ARP ACA878 5030N 03045W 0224 F380 M43 238/43 5029N 03000W 0227 5129N 02000W KT CFSBV DDL XXH 020224 L78A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,ACA856,48.8,-52.2,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,277,58,,AIREP,ARP ACA856 4848N 05212W 0224 F370 M55 277/58 4849N 05204W 0225 4900N 05000W KT CFNOG DDL YYT 020224 L49A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,DAL16,48.7667,-54.7167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,274,59,,AIREP,ARP DAL16 4846N 05443W 0224 F390 M53 274/59 IBERG 0236 4930N 05000W KT N853NW DDL YAY 020224 J19A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,UAL30,48.55,-32.6667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,223,35,,AIREP,ARP UAL30 4833N 03240W 0224 F360 M43 223/35 4859N 03000W 0237 4959N 02000W KT N76064 DDL XXN 020224 F80A,
2020-02-02T02:26:19Z,2020-02-02T02:24:00Z,,,,,,,UAL956,47.9833,-35.65,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,255,33,,AIREP,ARP UAL956 4759N 03539W 0224 F360 M46 255/33 4859N 03000W 0253 4959N 02000W KT N660UA DDL XXN 020225 F78A,
2020-02-02T02:26:19Z,2020-02-02T02:24:00Z,,,,,,,AAL20,46.8833,-54.5,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,277,66,,AIREP,ARP AAL20 4653N 05430W 0224 F380 M56 277/66 NICSO 0237 4800N 05000W KT N759AN DDL YYT 020224 F77A,
2020-02-02T02:26:09Z,2020-02-02T02:24:00Z,,,,,,,ABD716,44.65,-54.55,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,278,120,,AIREP,ARP ABD716 4439N 05433W 0224 F350 M61 278/120 RAFIN 0236 4500N 05000W KT TFAMP QXT IGW 020224 F17A,
2020-02-02T02:37:15Z,2020-02-02T02:24:00Z,,,,,,,B739,31.0757,-94.3415,29000,,,,,,,CHOP,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,LFK UA /OV LFK100020/TM 0224/FL290/TP B739/TB MOD CHOP/RM AWC-WEB/,
2020-02-02T02:30:06Z,2020-02-02T02:24:00Z,,,,,,,AAL205,29.2667,-131.0167,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,313,8,,AIREP,ARP AAL205 2916N 13101W 0224 F300 MS41 313/008KT,
2020-02-02T02:27:20Z,2020-02-02T02:24:00Z,,,,,,,GFA057,20.0667,66.0833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,255,70,,AIREP,ARP GFA057 2004N 06605E 0224 F340 M42 255/70,
2020-02-02T02:26:09Z,2020-02-02T02:23:00Z,,,,,,,BAW4EA,63.4333,-57.5333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,291,33,,AIREP,ARP BAW4EA 6326N 05732W 0223 F390 M46 291/33 6258N 05001W 0247 6158N 04001W KT GVIIE QXT AME 020223 F70A,
2020-02-02T02:26:09Z,2020-02-02T02:23:00Z,,,,,,,DAL56,57.9833,-49.9833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,281,40,,AIREP,ARP DAL56 5759N 04959W 0223 F350 M49 281/40 5759N 04000W 0302 5759N 03000W KT N191DN QXS UAK 020224 F23A,
2020-02-02T02:27:20Z,2020-02-02T02:23:00Z,,,,,,,DAL42,52.75,-46.75,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,272,45,,AIREP,ARP DAL42 5245N 04645W 0223 F350 M53 272/45 5359N 04000W 0253 5359N 03000W KT N1608 QXT IGW 020223 F21A,
2020-02-02T02:27:20Z,2020-02-02T02:23:00Z,,,,,,,EIN1TC,52.0833,-34.8667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,248,33,,AIREP,ARP EIN1TC 5205N 03452W 0223 F360 M48 248/33 5159N 03000W 0245 5259N 02000W KT EILRC DDL IG1 020224 J18A,
2020-02-02T02:26:09Z,2020-02-02T02:23:00Z,,,,,,,ACA874,51.9667,-39.8333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,288,31,,AIREP,ARP ACA874 5158N 03950W 0223 F360 M51 288/31 5158N 03000W 0306 5258N 02000W KT CFIVR DDL XXH 020223 F39A,
2020-02-02T02:24:50Z,2020-02-02T02:23:00Z,,,,,,,ISS902,51.8833,-21.7333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,240,57,,AIREP,ARP ISS902 5153N 02144W 0223 F390 M42 240/57 5200N 02000W 0230 LIMRI KT EIGGP QXT EUA 020223 J80A,
2020-02-02T02:24:50Z,2020-02-02T02:23:00Z,,,,,,,SWR87,51.0,-26.0833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,231,54,,AIREP,ARP SWR87 5100N 02605W 0223 F370 M41 231/54 5130N 02000W 0249 ADARA KT HBJHF DDL XXF 020223 J60A,
2020-02-02T02:24:50Z,2020-02-02T02:23:00Z,,,,,,,DAL134,50.8333,-57.3167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,264,45,,AIREP,ARP DAL134 5050N 05719W 0223 F390 M48 264/45 RIKAL 0236 5259N 05000W KT N511DN DDL YIF 020223 J87A,
2020-02-02T02:24:50Z,2020-02-02T02:23:00Z,,,,,,,DAL500,50.7333,-56.0667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,262,47,,AIREP,ARP DAL500 5044N 05604W 0223 F370 M49 262/47 TUDEP 0236 5200N 05000W KT N175DZ QXS YAY 020223 F51A,
2020-02-02T02:26:19Z,2020-02-02T02:23:00Z,,,,,,,AAL754,49.8833,-46.2167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,281,44,,AIREP,ARP AAL754 4953N 04613W 0223 F390 M50 281/44 5100N 04000W 0252 5100N 03000W KT N293AY DDL XXN 020224 J46A,
2020-02-02T02:26:09Z,2020-02-02T02:23:00Z,,,,,,,DAL72,48.9,-54.6333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,267,62,,AIREP,ARP DAL72 4854N 05438W 0223 F370 M55 267/62 4933N 05202W 0236 5000N 05000W KT N807NW DDL YQX 020223 J81A,
2020-02-02T02:26:09Z,2020-02-02T02:23:00Z,,,,,,,KAC118,45.25,-48.8333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,304,96,,AIREP,ARP KAC118 4515N 04850W 0223 F320 M55 304/96 4658N 03959W 0307 4858N 02959W KT 9KAOD QXS YYT 020224 F26A,
2020-02-02T02:27:20Z,2020-02-02T02:23:00Z,,,,,,,ABG7572,43.6667,-49.05,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,311,92,,AIREP,ARP ABG7572 4340N 04903W 0223 F290 M47 311/92 4900N 04000W 0323 5400N 03000W KT VQBGP DDL XXN 020223 F53A,
2020-02-02T02:30:06Z,2020-02-02T02:23:00Z,,,,,,,E145,42.8685,-71.3695,1700,OVC,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,MHT UA /OV MHT FINAL RWY 6/TM 0223/FL017/TP E145/SK OVC017,
2020-02-02T02:45:06Z,2020-02-02T02:23:00Z,,,,,,,UAL2026,42.55,-92.3833,33000,,,,,,,,NEG,,,,,,,,,,,,,,,,,,,,316,91,,AIREP,ARP UAL2026 4233N 09223W 0223 F330 316/091KT TB SMTH IC,
2020-02-02T02:27:20Z,2020-02-02T02:23:00Z,,,,,,,DLH704,11.8667,67.4,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,218,26,,AIREP,ARP DLH704 1152N 06724E 0223 F370 M45 218/26,
2020-02-02T02:24:50Z,2020-02-02T02:22:00Z,,,,,,,KLM48,54.0,-45.6167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,277,32,,AIREP,ARP KLM48 5400N 04537W 0222 F390 M47 277/32 5500N 04000W 0246 5600N 03000W KT PHBHA QXT AME 020222 L44A,
2020-02-02T02:24:50Z,2020-02-02T02:22:00Z,,,,,,,UAL989,52.0833,-35.7333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,246,30,,AIREP,ARP UAL989 5205N 03544W 0222 F370 M47 246/30 5159N 03000W 0246 5259N 02000W KT N794UA DDL XXN 020222 F35A,
2020-02-02T02:23:18Z,2020-02-02T02:22:00Z,,,,,,,ACA872,52.0667,-33.2,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,242,38,,AIREP,ARP ACA872 5204N 03312W 0222 F350 M44 242/38 5158N 03000W 0235 5258N 02000W KT CFITL DDL XXH 020222 F40A,
